0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.7922078,0.93073595,0.44588745,0.6017316,0.4978355,0.6969697,0.86580086,0.45454547,0.63203466,0.4891775,0.42857143,0.82251084,0.31601733,0.4978355,0.47619048,0.65800864,0.47186148,0.93073595,0.37662336,0.6666667,0.45887446,0.83116883,0.37662336,0.6883117,0.86147183,0.27705628,0.28138527,0.66233766,0.18181819,0.38528138,0.7056277,0.3982684,0.4935065,0.95238096,0.8831169,0.38528138,0.35064936,0.6926407,0.34632036,0.5021645,0.32900432,0.24675325,0.24242425,0.45454547,0.7748918,0.32034633,0.33333334,0.32467532,0.5714286,0.85281384,0.6926407,0.5887446,0.3116883,0.9220779,0.1904762,0.7965368,0.9264069,0.4848485,0.36796537,0.17316018,0.16017316,0.9177489,0.7186147,0.4848485
0.73593074,0.45454547,0.8095238,0.5367965,0.65367967,0.25974026,0.31601733,0.34632036,0.38961038,0.47186148,0.88744587,0.17748918,0.85281384,0.16883117,0.4891775,0.82251084,0.7056277,0.6363636,0.8917749,0.2943723,0.6017316,0.16017316,0.20779221,0.57575756,0.63203466,0.82251084,0.7532467,0.9004329,0.7835498,0.6060606,0.35497835,0.9220779,0.48051947,0.75757575,0.17748918,0.7099567,0.46753246,0.53246754,0.95238096,0.24242425,0.22510822,0.84415585,0.9480519,0.33333334,0.16017316,0.7965368,0.27705628,0.38528138,0.57575756,0.9350649,0.83549786,0.18181819,0.9177489,0.63203466,0.7619048,0.34199134,0.46320346,0.7186147,0.56277055,0.32034633,0.22510822,0.7012987,0.74025977,0.32034633
0.7965368,0.9177489,0.45021644,0.5974026,0.5021645,0.7012987,0.86147183,0.45887446,0.62770563,0.4978355,0.43722942,0.82251084,0.32034633,0.4978355,0.47186148,0.65367967,0.47186148,0.93939394,0.38528138,0.66233766,0.45454547,0.83549786,0.3809524,0.6883117,0.86147183,0.2857143,0.28138527,0.67099565,0.17316018,0.38961038,0.6926407,0.4025974,0.4978355,0.94372296,0.88744587,0.38528138,0.35497835,0.6883117,0.34632036,0.5021645,0.32900432,0.24242425,0.24675325,0.44588745,0.76623374,0.32467532,0.32900432,0.32034633,0.5714286,0.86147183,0.6883117,0.5974026,0.2987013,0.9220779,0.16883117,0.8051948,0.9177489,0.48051947,0.36363637,0.17316018,0.16017316,0.90909094,0.7099567,0.4848485
0.76623374,0.31601733,0.47619048,0.58441556,0.36363637,0.66233766,0.61904764,0.31601733,0.90909094,0.9004329,0.64069265,0.21645021,0.16883117,0.71428573,0.22077923,0.8701299,0.2034632,0.44155845,0.85714287,0.23809524,0.83116883,0.18181819,0.3809524,0.8181818,0.45021644,0.37229437,0.7922078,0.7012987,0.25974026,0.62770563,0.5281385,0.45021644,0.57575756,0.86580086,0.7229437,0.22077923,0.6363636,0.7229437,0.8268398,0.95238096,0.36796537,0.32467532,0.24675325,0.3116883,0.18614718,0.64935064,0.67099565,0.22943723,0.7099567,0.74025977,0.45887446,0.4978355,0.42424244,0.33766234,0.3809524,0.20779221,0.35064936,0.9220779,0.4935065,0.5497835,0.8484849,0.9264069,0.95238096,0.32467532
0.7186147,0.46320346,0.8138528,0.53246754,0.6796537,0.21212122,0.3030303,0.34199134,0.37662336,0.46320346,0.9004329,0.16017316,0.83549786,0.19480519,0.47619048,0.8095238,0.6883117,0.63203466,0.9264069,0.2857143,0.6060606,0.18614718,0.1991342,0.56277055,0.64935064,0.8008658,0.74025977,0.90909094,0.7965368,0.6060606,0.37662336,0.9220779,0.47186148,0.74891776,0.16883117,0.72727275,0.4935065,0.51082253,0.95238096,0.25541127,0.22510822,0.84415585,0.9350649,0.32467532,0.17748918,0.8138528,0.2857143,0.3982684,0.5584416,0.9177489,0.7878788,0.17748918,0.9350649,0.65800864,0.7878788,0.35064936,0.45887446,0.7186147,0.5497835,0.32034633,0.23376623,0.7056277,0.74458873,0.2943723
0.76623374,0.54545456,0.6147186,0.74025977,0.3030303,0.9264069,0.63203466,0.95238096,0.85281384,0.5887446,0.5930736,0.45454547,0.9134199,0.3073593,0.6926407,0.21645021,0.21212122,0.3982684,0.77922076,0.5367965,0.8138528,0.46753246,0.35497835,0.93073595,0.1991342,0.32900432,0.54545456,0.26839826,0.9264069,0.21645021,0.7965368,0.82251084,0.62770563,0.4935065,0.15584415,0.6883117,0.85281384,0.7835498,0.18181819,0.7012987,0.45021644,0.6147186,0.14718615,0.8917749,0.9480519,0.21645021,0.54545456,0.83549786,0.35930735,0.8484849,0.5281385,0.45887446,0.37229437,0.32900432,0.25974026,0.16883117,0.24675325,0.5151515,0.88744587,0.7229437,0.41125542,0.5194805,0.47186148,0.45021644
0.73593074,0.4025974,0.86580086,0.4199134,0.6060606,0.42857143,0.43290043,0.82251084,0.65367967,0.4069264,0.46320346,0.19480519,0.5974026,0.27705628,0.66233766,0.85281384,0.5887446,0.7965368,0.6017316,0.61904764,0.9047619,0.7532467,0.82251084,0.87445885,0.74025977,0.23376623,0.83116883,0.63203466,0.5670996,0.96103895,0.9134199,0.6060606,0.25541127,0.7186147,0.4935065,0.21212122,0.63203466,0.8181818,0.48051947,0.42857143,0.62770563,0.5887446,0.4848485,0.33766234,0.37662336,0.17748918,0.7056277,0.74025977,0.36363637,0.19480519,0.2987013,0.21645021,0.18614718,0.63203466,0.3116883,0.14285715,0.9220779,0.6883117,0.6103896,0.5974026,0.27705628,0.28138527,0.6926407,0.35064936
0.8787879,0.6969697,0.6796537,0.95671,0.2987013,0.42857143,0.2900433,0.46753246,0.16017316,0.20779221,0.94372296,0.5584416,0.1904762,0.74025977,0.6969697,0.95671,0.7619048,0.44155845,0.24675325,0.73593074,0.26406926,0.75757575,0.6233766,0.43722942,0.8701299,0.55411255,0.4891775,0.86147183,0.41558442,0.6103896,0.8051948,0.15151516,0.82251084,0.6666667,0.72727275,0.5367965,0.3116883,0.5021645,0.86147183,0.9177489,0.7748918,0.8181818,0.82251084,0.65800864,0.53246754,0.53246754,0.8051948,0.6017316,0.6883117,0.48051947,0.87445885,0.8961039,0.7316017,0.8787879,0.8181818,0.93073595,0.35497835,0.45887446,0.7316017,0.9177489,0.31601733,0.94372296,0.37229437,0.52380955
0.7012987,0.61904764,0.37229437,0.5887446,0.6363636,0.55411255,0.23376623,0.5670996,0.5367965,0.12987013,0.4935065,0.17748918,0.34199134,0.3030303,0.8787879,0.63203466,0.16883117,0.76623374,0.5930736,0.24675325,0.3939394,0.16883117,0.8484849,0.7922078,0.48051947,0.9047619,0.8961039,0.12554112,0.41125542,0.9134199,0.4978355,0.44588745,0.38961038,0.5367965,0.44155845,0.18181819,0.43290043,0.95671,0.7878788,0.5974026,0.18614718,0.7532467,0.77056277,0.82251084,0.47619048,0.19480519,0.8831169,0.17748918,0.7965368,0.47619048,0.7099567,0.4891775,0.3939394,0.28138527,0.32467532,0.55411255,0.90909094,0.95238096,0.2900433,0.26406926,0.23376623,0.8268398,0.41558442,0.45021644
0.6450216,0.47186148,0.2857143,0.84415585,0.61904764,0.74891776,0.7532467,0.46753246,0.3939394,0.14285715,0.5584416,0.7012987,0.83549786,0.4199134,0.9047619,0.74458873,0.7835498,0.73593074,0.8398268,0.22077923,0.15584415,0.3030303,0.26406926,0.19480519,0.5367965,0.5194805,0.7619048,0.1904762,0.6926407,0.7316017,0.44155845,0.2900433,0.71428573,0.3073593,0.9134199,0.18181819,0.46320346,0.8008658,0.6147186,0.45887446,0.18614718,0.5151515,0.74458873,0.24242425,0.96103895,0.6753247,0.6926407,0.94372296,0.36796537,0.5930736,0.7748918,0.13419913,0.93073595,0.84415585,0.44155845,0.43722942,0.42424244,0.22077923,0.8831169,0.8138528,0.90909094,0.46753246,0.8181818,0.8701299
0.62770563,0.46320346,0.2900433,0.82251084,0.61904764,0.74891776,0.73593074,0.46753246,0.38528138,0.13852814,0.5584416,0.6926407,0.8268398,0.41558442,0.9220779,0.7316017,0.77922076,0.7056277,0.8181818,0.19480519,0.14718615,0.2900433,0.23809524,0.1991342,0.5194805,0.5021645,0.77056277,0.1991342,0.67099565,0.7316017,0.43722942,0.26839826,0.7229437,0.3116883,0.90909094,0.2034632,0.46320346,0.7748918,0.6060606,0.46753246,0.18614718,0.51082253,0.73593074,0.27705628,0.94372296,0.6753247,0.7012987,0.93073595,0.38961038,0.58441556,0.75757575,0.15584415,0.93073595,0.8268398,0.43722942,0.45021644,0.41125542,0.20779221,0.8831169,0.8181818,0.9134199,0.45454547,0.8095238,0.86580086
0.6926407,0.8484849,0.9264069,0.54545456,0.33766234,0.75757575,0.37662336,0.6926407,0.7316017,0.15584415,0.86580086,0.5194805,0.62770563,0.64069265,0.52380955,0.8268398,0.8831169,0.6666667,0.8138528,0.7316017,0.6839827,0.8008658,0.3939394,0.86147183,0.20779221,0.5670996,0.45021644,0.95238096,0.46320346,0.46320346,0.57575756,0.25974026,0.46320346,0.6839827,0.61904764,0.74025977,0.6450216,0.8181818,0.5670996,0.47619048,0.45454547,0.22510822,0.23809524,0.4199134,0.6233766,0.15584415,0.26406926,0.4935065,0.52380955,0.9264069,0.5194805,0.24675325,0.93939394,0.22510822,0.44588745,0.6839827,0.67099565,0.2034632,0.76623374,0.23809524,0.16883117,0.67099565,0.32900432,0.22510822
0.74458873,0.41558442,0.8831169,0.42424244,0.62770563,0.4199134,0.43722942,0.8181818,0.65800864,0.4069264,0.45887446,0.18614718,0.5974026,0.2857143,0.6450216,0.86580086,0.56277055,0.7965368,0.6017316,0.62770563,0.8831169,0.74891776,0.83549786,0.85714287,0.74458873,0.24242425,0.8268398,0.65367967,0.5714286,0.95671,0.9047619,0.6017316,0.26406926,0.7099567,0.4935065,0.21645021,0.62770563,0.8095238,0.47619048,0.42424244,0.61904764,0.5800866,0.4978355,0.35064936,0.3809524,0.17748918,0.71428573,0.75757575,0.36363637,0.20779221,0.2987013,0.22943723,0.19480519,0.64069265,0.32034633,0.14718615,0.93073595,0.7056277,0.61904764,0.6103896,0.3030303,0.2987013,0.6969697,0.34632036
0.7186147,0.44155845,0.82251084,0.5367965,0.67099565,0.22510822,0.32034633,0.35497835,0.38528138,0.46320346,0.9004329,0.15584415,0.84415585,0.1991342,0.47186148,0.8051948,0.6839827,0.63203466,0.9177489,0.2900433,0.6060606,0.18614718,0.18614718,0.57575756,0.64935064,0.8008658,0.74458873,0.9177489,0.7922078,0.6147186,0.36796537,0.93073595,0.48051947,0.7532467,0.18181819,0.7186147,0.4978355,0.52380955,0.93939394,0.25541127,0.22943723,0.85281384,0.9350649,0.32900432,0.18181819,0.8051948,0.27705628,0.3982684,0.5497835,0.9220779,0.8008658,0.18614718,0.9264069,0.6450216,0.7922078,0.34199134,0.45887446,0.71428573,0.56277055,0.32900432,0.22510822,0.7056277,0.74025977,0.2987013
0.8787879,0.6969697,0.6796537,0.96103895,0.2943723,0.42424244,0.2943723,0.46753246,0.16017316,0.20779221,0.94372296,0.5670996,0.1904762,0.74025977,0.6883117,0.95238096,0.75757575,0.44155845,0.24242425,0.74025977,0.26839826,0.75757575,0.6233766,0.43722942,0.8701299,0.5497835,0.4891775,0.86147183,0.4199134,0.6103896,0.8051948,0.14285715,0.82251084,0.65800864,0.72727275,0.5367965,0.3116883,0.5021645,0.85714287,0.9177489,0.77056277,0.8181818,0.8181818,0.65800864,0.53246754,0.53246754,0.8051948,0.6017316,0.6839827,0.48051947,0.8701299,0.9004329,0.73593074,0.88744587,0.82251084,0.93073595,0.35497835,0.45454547,0.72727275,0.9177489,0.31601733,0.94372296,0.36796537,0.5281385
0.75757575,0.31601733,0.48051947,0.58441556,0.36363637,0.66233766,0.6233766,0.32034633,0.9134199,0.9134199,0.63203466,0.21645021,0.16883117,0.71428573,0.21645021,0.87445885,0.2034632,0.43290043,0.85714287,0.23809524,0.83116883,0.17748918,0.3809524,0.8181818,0.44588745,0.37229437,0.7835498,0.7012987,0.25541127,0.63203466,0.5367965,0.45887446,0.57575756,0.86580086,0.72727275,0.22077923,0.64069265,0.71428573,0.8268398,0.9480519,0.37229437,0.32900432,0.25108224,0.3116883,0.18181819,0.6450216,0.66233766,0.23376623,0.7056277,0.74458873,0.46320346,0.4935065,0.42857143,0.32467532,0.38528138,0.20779221,0.35064936,0.9177489,0.4935065,0.54545456,0.8484849,0.93073595,0.96103895,0.32900432
0.6233766,0.45887446,0.3073593,0.8268398,0.61904764,0.7532467,0.72727275,0.46320346,0.3809524,0.13419913,0.5497835,0.6883117,0.84415585,0.41558442,0.9134199,0.74025977,0.7878788,0.6883117,0.8181818,0.1991342,0.13852814,0.27272728,0.24242425,0.17748918,0.54112554,0.4978355,0.7878788,0.18614718,0.6839827,0.7229437,0.45021644,0.28138527,0.7186147,0.3073593,0.8961039,0.1904762,0.46320346,0.77056277,0.61904764,0.45887446,0.19480519,0.51082253,0.73593074,0.27272728,0.96103895,0.6796537,0.7229437,0.9350649,0.3809524,0.5930736,0.77056277,0.15584415,0.94372296,0.8268398,0.42424244,0.45887446,0.42424244,0.21212122,0.8831169,0.8095238,0.9134199,0.45454547,0.8095238,0.8701299
0.6926407,0.8484849,0.9264069,0.54545456,0.33766234,0.75757575,0.37662336,0.6926407,0.7316017,0.16017316,0.86147183,0.52380955,0.62770563,0.6450216,0.52380955,0.83116883,0.8831169,0.6666667,0.8138528,0.7316017,0.6839827,0.7965368,0.3939394,0.85714287,0.1991342,0.5670996,0.45021644,0.95238096,0.45887446,0.46753246,0.57575756,0.26406926,0.46320346,0.6796537,0.61904764,0.73593074,0.6450216,0.8181818,0.5714286,0.47186148,0.45454547,0.22510822,0.24242425,0.4199134,0.62770563,0.15584415,0.26406926,0.4935065,0.52380955,0.9264069,0.5194805,0.24242425,0.9480519,0.22077923,0.45021644,0.6839827,0.67099565,0.20779221,0.76623374,0.23376623,0.16883117,0.67099565,0.32467532,0.22943723
0.54112554,0.94372296,0.4069264,0.7056277,0.5584416,0.7619048,0.24675325,0.66233766,0.6926407,0.7878788,0.8961039,0.6796537,0.32034633,0.44588745,0.31601733,0.5930736,0.75757575,0.65800864,0.23809524,0.90909094,0.8268398,0.17748918,0.7316017,0.5584416,0.63203466,0.6450216,0.26839826,0.67099565,0.27272728,0.8268398,0.42424244,0.2943723,0.47619048,0.8701299,0.24242425,0.26839826,0.15584415,0.2034632,0.7012987,0.33333334,0.8095238,0.63203466,0.9177489,0.37662336,0.5670996,0.8181818,0.7619048,0.8181818,0.8831169,0.4848485,0.6363636,0.5151515,0.83549786,0.14285715,0.42857143,0.27705628,0.3982684,0.32900432,0.5021645,0.3116883,0.18614718,0.4025974,0.7532467,0.8095238
0.74458873,0.35497835,0.38528138,0.6883117,0.65800864,0.8831169,0.52380955,0.9264069,0.17316018,0.22077923,0.7229437,0.9350649,0.9177489,0.74458873,0.7012987,0.2900433,0.65367967,0.46753246,0.6147186,0.6926407,0.34199134,0.8787879,0.17748918,0.66233766,0.23809524,0.6450216,0.5887446,0.63203466,0.18181819,0.4891775,0.4199134,0.16017316,0.27705628,0.84415585,0.56277055,0.3809524,0.2900433,0.3982684,0.6060606,0.43290043,0.35497835,0.7186147,0.8787879,0.88744587,0.24675325,0.35497835,0.94372296,0.2034632,0.90909094,0.6969697,0.77922076,0.34632036,0.8787879,0.7099567,0.38961038,0.9004329,0.16450216,0.88744587,0.6103896,0.16017316,0.36363637,0.5887446,0.95238096,0.5974026
0.93073595,0.9350649,0.7186147,0.969697,0.1991342,0.23809524,0.6926407,0.3073593,0.48051947,0.74891776,0.95238096,0.45887446,0.95238096,0.38961038,0.7316017,0.2987013,0.54112554,0.36796537,0.6666667,0.22510822,0.46753246,0.2857143,0.7012987,0.47619048,0.8095238,0.64935064,0.6233766,0.4199134,0.18614718,0.43290043,0.5064935,0.54545456,0.5887446,0.45021644,0.9480519,0.25108224,0.25974026,0.6017316,0.1904762,0.20779221,0.8701299,0.65367967,0.8181818,0.95238096,0.7229437,0.15584415,0.2987013,0.9350649,0.6233766,0.9004329,0.76623374,0.5887446,0.3073593,0.35497835,0.24675325,0.74891776,0.2900433,0.20779221,0.2943723,0.77922076,0.45454547,0.3116883,0.51082253,0.15151516
0.7229437,0.44155845,0.8181818,0.53246754,0.6753247,0.22510822,0.3116883,0.35064936,0.3939394,0.46753246,0.8961039,0.16450216,0.84415585,0.2034632,0.47619048,0.8095238,0.6883117,0.63203466,0.9177489,0.2857143,0.5974026,0.18181819,0.18614718,0.5714286,0.64935064,0.8008658,0.74458873,0.9134199,0.7922078,0.6147186,0.37229437,0.9264069,0.4848485,0.75757575,0.18181819,0.7186147,0.4935065,0.52380955,0.94372296,0.25108224,0.22943723,0.8484849,0.93939394,0.32900432,0.18181819,0.8051948,0.28138527,0.3982684,0.54545456,0.9177489,0.8008658,0.18614718,0.93073595,0.64935064,0.7922078,0.34199134,0.45887446,0.71428573,0.5584416,0.32467532,0.22510822,0.7099567,0.74025977,0.3030303
0.7532467,0.54545456,0.5974026,0.7532467,0.3116883,0.9220779,0.63203466,0.93939394,0.8484849,0.5887446,0.6060606,0.45454547,0.9134199,0.31601733,0.6969697,0.22077923,0.22510822,0.4025974,0.77056277,0.5367965,0.8051948,0.46753246,0.35497835,0.9350649,0.2034632,0.33766234,0.5497835,0.26406926,0.9177489,0.22510822,0.8008658,0.8138528,0.63203466,0.4935065,0.16883117,0.6839827,0.85281384,0.7835498,0.19480519,0.6926407,0.46320346,0.61904764,0.17316018,0.8961039,0.9480519,0.21212122,0.5497835,0.8398268,0.35497835,0.85281384,0.53246754,0.46320346,0.37662336,0.32900432,0.25108224,0.16883117,0.23809524,0.5194805,0.88744587,0.71428573,0.4069264,0.5194805,0.47186148,0.45887446
0.75757575,0.36363637,0.3809524,0.6883117,0.67099565,0.9047619,0.54112554,0.8961039,0.18614718,0.22077923,0.7316017,0.93073595,0.9177489,0.7532467,0.7056277,0.2943723,0.6753247,0.45021644,0.6017316,0.6926407,0.33333334,0.84415585,0.15584415,0.6363636,0.21645021,0.65800864,0.5887446,0.62770563,0.1904762,0.5064935,0.4069264,0.15584415,0.26406926,0.8398268,0.55411255,0.38528138,0.28138527,0.4069264,0.6060606,0.43290043,0.37229437,0.7056277,0.87445885,0.87445885,0.26839826,0.35497835,0.93073595,0.21212122,0.9134199,0.6969697,0.77922076,0.36363637,0.8961039,0.71428573,0.41125542,0.90909094,0.15584415,0.87445885,0.6363636,0.15584415,0.35064936,0.6147186,0.95238096,0.5974026
0.7922078,0.9177489,0.44155845,0.6017316,0.5064935,0.7012987,0.86147183,0.45887446,0.62770563,0.4978355,0.43290043,0.83116883,0.31601733,0.4978355,0.46320346,0.64935064,0.47619048,0.93073595,0.38528138,0.67099565,0.45887446,0.8398268,0.36363637,0.6926407,0.85714287,0.27705628,0.28138527,0.6753247,0.16883117,0.3939394,0.6969697,0.3982684,0.4978355,0.94372296,0.8831169,0.38961038,0.35064936,0.6883117,0.35064936,0.5021645,0.32467532,0.24675325,0.24675325,0.44155845,0.76623374,0.32034633,0.33766234,0.32467532,0.5714286,0.85714287,0.6883117,0.5930736,0.3030303,0.9264069,0.16450216,0.8051948,0.9264069,0.48051947,0.36363637,0.17316018,0.15584415,0.9134199,0.7099567,0.4935065
0.77922076,0.9264069,0.45021644,0.5670996,0.4848485,0.6883117,0.85714287,0.43722942,0.6017316,0.5021645,0.41125542,0.83116883,0.32900432,0.4848485,0.44155845,0.6233766,0.45887446,0.9220779,0.37229437,0.66233766,0.44155845,0.83116883,0.37662336,0.6969697,0.9047619,0.27272728,0.25541127,0.6796537,0.16883117,0.36796537,0.7186147,0.42424244,0.5021645,0.9480519,0.8961039,0.3939394,0.34199134,0.65367967,0.33766234,0.48051947,0.2900433,0.26839826,0.28138527,0.43290043,0.77056277,0.33333334,0.33333334,0.33766234,0.5714286,0.8484849,0.7012987,0.5887446,0.2987013,0.9264069,0.16450216,0.8008658,0.9177489,0.45887446,0.35497835,0.17316018,0.12554112,0.9220779,0.7186147,0.46753246
0.74891776,0.41558442,0.8787879,0.43290043,0.6363636,0.4199134,0.42857143,0.82251084,0.6666667,0.4025974,0.47186148,0.16883117,0.58441556,0.26406926,0.65800864,0.85281384,0.56277055,0.7922078,0.6103896,0.64069265,0.8787879,0.74025977,0.8268398,0.85281384,0.75757575,0.24242425,0.83549786,0.65800864,0.56277055,0.95238096,0.90909094,0.6103896,0.25974026,0.71428573,0.5064935,0.20779221,0.6363636,0.8095238,0.46320346,0.42857143,0.6233766,0.5800866,0.4935065,0.34632036,0.37662336,0.17316018,0.71428573,0.75757575,0.37229437,0.20779221,0.3030303,0.22943723,0.1904762,0.65367967,0.32034633,0.14285715,0.9350649,0.7012987,0.6147186,0.6233766,0.2987013,0.2943723,0.7012987,0.33766234
0.6926407,0.8484849,0.9264069,0.54545456,0.33333334,0.75757575,0.37662336,0.6969697,0.7316017,0.15584415,0.86147183,0.52380955,0.6233766,0.64069265,0.52380955,0.8268398,0.8831169,0.66233766,0.8138528,0.7316017,0.6839827,0.8008658,0.3939394,0.86147183,0.2034632,0.56277055,0.45021644,0.95238096,0.45887446,0.46753246,0.57575756,0.25974026,0.45887446,0.6839827,0.61904764,0.74025977,0.64069265,0.8181818,0.5670996,0.47186148,0.45454547,0.22510822,0.23809524,0.42424244,0.6233766,0.15584415,0.26406926,0.4935065,0.52380955,0.93073595,0.5194805,0.24675325,0.93939394,0.22510822,0.44588745,0.6839827,0.67099565,0.2034632,0.76623374,0.23809524,0.16883117,0.67099565,0.32900432,0.22943723
0.94372296,0.9047619,0.6796537,0.965368,0.17316018,0.25541127,0.6796537,0.2857143,0.4848485,0.75757575,0.96103895,0.44588745,0.93073595,0.38528138,0.7316017,0.2857143,0.54112554,0.36363637,0.6796537,0.22077923,0.47619048,0.27705628,0.6883117,0.4891775,0.8008658,0.6666667,0.62770563,0.3982684,0.15584415,0.44588745,0.4978355,0.5670996,0.5974026,0.45454547,0.95238096,0.25541127,0.28138527,0.6017316,0.15151516,0.21212122,0.85714287,0.6666667,0.8051948,0.9480519,0.75757575,0.17748918,0.3116883,0.93073595,0.6363636,0.8961039,0.7835498,0.57575756,0.32900432,0.35930735,0.24242425,0.76623374,0.28138527,0.17748918,0.2900433,0.77056277,0.44155845,0.31601733,0.5151515,0.14285715
0.6926407,0.85281384,0.9220779,0.55411255,0.33333334,0.75757575,0.37662336,0.7012987,0.74025977,0.15584415,0.85714287,0.5281385,0.63203466,0.63203466,0.52380955,0.8268398,0.8831169,0.66233766,0.8095238,0.73593074,0.6839827,0.7965368,0.38961038,0.85714287,0.2034632,0.56277055,0.45454547,0.9480519,0.45454547,0.46753246,0.5714286,0.25974026,0.45887446,0.6796537,0.61904764,0.73593074,0.6450216,0.8181818,0.56277055,0.47619048,0.45021644,0.22943723,0.23376623,0.42424244,0.6233766,0.15151516,0.25974026,0.4935065,0.52380955,0.9264069,0.52380955,0.24242425,0.94372296,0.22510822,0.44155845,0.6796537,0.67099565,0.1991342,0.7532467,0.24242425,0.16883117,0.6796537,0.32900432,0.22510822
0.7229437,0.44588745,0.8181818,0.53246754,0.6753247,0.22510822,0.3073593,0.35064936,0.3982684,0.46753246,0.8961039,0.16450216,0.8398268,0.1991342,0.47619048,0.8051948,0.6926407,0.63203466,0.9134199,0.2900433,0.5974026,0.18614718,0.18614718,0.5670996,0.6450216,0.7965368,0.74025977,0.9134199,0.7835498,0.6103896,0.36796537,0.9220779,0.4891775,0.7619048,0.18181819,0.72727275,0.4935065,0.5151515,0.93939394,0.25541127,0.22943723,0.8484849,0.9350649,0.33333334,0.18181819,0.8008658,0.2857143,0.3982684,0.54545456,0.9220779,0.7965368,0.18614718,0.9350649,0.65367967,0.7922078,0.35064936,0.45887446,0.7186147,0.5584416,0.32467532,0.22077923,0.7056277,0.74458873,0.3030303
0.6363636,0.72727275,0.22943723,0.8138528,0.24675325,0.6017316,0.6363636,0.8701299,0.5367965,0.76623374,0.24242425,0.42424244,0.5714286,0.4978355,0.7748918,0.6666667,0.85281384,0.54545456,0.26406926,0.7012987,0.86147183,0.14718615,0.84415585,0.3809524,0.61904764,0.83116883,0.41125542,0.9047619,0.86580086,0.7748918,0.54112554,0.34199134,0.18181819,0.56277055,0.6666667,0.26839826,0.5194805,0.5714286,0.43722942,0.37662336,0.4935065,0.6233766,0.22943723,0.7965368,0.46753246,0.43722942,0.66233766,0.71428573,0.6233766,0.56277055,0.4978355,0.6839827,0.54545456,0.67099565,0.7878788,0.38528138,0.17316018,0.9220779,0.66233766,0.20779221,0.5064935,0.7532467,0.48051947,0.27705628
0.63203466,0.7186147,0.23809524,0.8181818,0.24242425,0.6060606,0.6363636,0.87445885,0.53246754,0.7619048,0.24675325,0.41558442,0.57575756,0.4935065,0.76623374,0.65800864,0.85281384,0.54545456,0.26839826,0.7056277,0.8484849,0.14285715,0.8484849,0.37662336,0.61904764,0.83116883,0.41125542,0.9134199,0.8701299,0.7748918,0.5497835,0.34632036,0.18181819,0.56277055,0.66233766,0.26839826,0.5151515,0.5714286,0.43290043,0.36796537,0.4935065,0.62770563,0.22943723,0.7878788,0.47186148,0.43722942,0.66233766,0.7099567,0.6233766,0.56277055,0.4978355,0.6839827,0.54545456,0.6753247,0.7922078,0.38528138,0.17316018,0.9220779,0.6666667,0.21212122,0.5064935,0.7532467,0.4848485,0.27272728
0.6883117,0.58441556,0.35930735,0.5800866,0.61904764,0.54112554,0.23376623,0.5974026,0.51082253,0.15584415,0.4978355,0.18614718,0.34632036,0.2943723,0.8787879,0.63203466,0.15151516,0.7835498,0.5974026,0.25108224,0.3939394,0.17316018,0.85281384,0.8268398,0.46753246,0.8917749,0.8831169,0.16017316,0.41558442,0.90909094,0.5064935,0.48051947,0.38528138,0.5064935,0.45021644,0.16883117,0.44588745,0.93939394,0.75757575,0.6103896,0.1991342,0.74891776,0.76623374,0.8051948,0.4891775,0.18181819,0.88744587,0.19480519,0.8095238,0.47619048,0.7012987,0.4891775,0.38961038,0.27705628,0.35064936,0.58441556,0.93073595,0.9350649,0.3073593,0.28138527,0.23376623,0.85714287,0.41125542,0.45021644
0.6363636,0.7229437,0.23376623,0.8181818,0.24675325,0.6060606,0.6363636,0.87445885,0.53246754,0.75757575,0.24675325,0.41558442,0.5800866,0.5021645,0.77056277,0.65800864,0.85714287,0.54112554,0.26406926,0.7056277,0.85714287,0.15151516,0.8484849,0.37662336,0.61904764,0.83116883,0.41125542,0.90909094,0.8701299,0.7748918,0.54545456,0.34632036,0.17748918,0.56277055,0.66233766,0.26839826,0.5194805,0.5670996,0.43722942,0.37662336,0.4891775,0.6233766,0.22943723,0.7922078,0.46753246,0.43722942,0.66233766,0.7056277,0.6233766,0.56277055,0.4978355,0.6796537,0.54545456,0.67099565,0.7922078,0.38528138,0.17316018,0.9264069,0.66233766,0.21645021,0.5064935,0.75757575,0.48051947,0.27272728
0.6363636,0.7229437,0.23376623,0.8181818,0.24242425,0.6060606,0.64069265,0.87445885,0.5367965,0.75757575,0.25108224,0.41558442,0.57575756,0.5021645,0.77056277,0.65800864,0.86580086,0.54545456,0.26839826,0.7099567,0.86147183,0.15151516,0.84415585,0.3809524,0.6233766,0.83116883,0.41125542,0.9047619,0.86580086,0.7748918,0.54112554,0.34632036,0.18181819,0.56277055,0.66233766,0.26406926,0.5151515,0.5670996,0.43722942,0.3809524,0.4848485,0.6233766,0.22943723,0.7922078,0.46320346,0.43290043,0.66233766,0.7099567,0.62770563,0.55411255,0.4935065,0.6796537,0.5497835,0.67099565,0.7965368,0.38528138,0.17316018,0.9264069,0.6666667,0.22077923,0.5064935,0.75757575,0.48051947,0.27705628
